web_scraper_order,web_scraper_start_url,title,bid-id,due-date,stage
"1784987646-470","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","WELDING SUPPLIES","B24141451717","08/19/2024 02:00pm","Awarded"
"1784987646-471","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Community Outreach Services","P2523001021003","08/19/2024 02:00pm","Awarded"
"1784987646-472","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Outreach & Engagement Center Operations","P2523001021002","08/19/2024 02:00pm","Awarded"
"1784987646-473","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Roseville Road Campus Operations","P2523001021001","08/19/2024 02:00pm","Rejected"
"1784987646-474","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Debt Collection Agency Services","P25061241001","08/13/2024 04:00pm","Awarded"
"1784987646-475","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Site-Specific Spill Prevention Control and Countermeasure Plans (SPCCP's)","B25153311001","08/07/2024 02:00pm","Awarded"
"1784987646-476","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Public/Private Partnership for BLS Ambulance Services","P25121441001","08/07/2024 02:00pm","Awarded"
"1784987646-477","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Economic Development Data Intelligence Software Service","P25021411001","08/05/2024 04:00pm","Awarded"
"1784987646-478","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","City of Sacramento Worker’s Compensation Claim System","P24071011010","08/01/2024 02:00pm","Awarded"
"1784987646-479","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Electrical Wire Hoist and Inspection","B24141451508","07/29/2024 02:00pm","Canceled"
"1784987646-480","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","3D Scanning of Sacramento Library Locations (Sacramento Public Library Authority)","SPLBID1178","07/26/2024 06:00pm","Awarded"
"1784987646-481","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Window Treatment and Services (Sacramento Public Library Authority)","SPLBID1177","07/26/2024 06:00pm","Canceled"
"1784987646-482","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Wastewater System Flow Monitoring Years 2025-2027","P24141311034","07/25/2024 03:00pm","Awarded"
"1784987646-483","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","North Pointe Park Improvements","B24191121008","07/25/2024 02:00pm","Awarded"
"1784987646-484","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Ninos Park Improvements","B24191121007","07/24/2024 02:00pm","Awarded"
"1784987646-485","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","L and N Streets Bikeways Project","P24151061028","07/24/2024 02:00pm","Awarded"
"1784987646-486","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","City Annual Cost Allocation Services","P24061411001","07/23/2024 03:00pm","Awarded"
"1784987646-487","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Temporary Traffic Control Devices","B25151931001","07/23/2024 02:00pm","Closed"
"1784987646-488","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","North 5th Street Emergency Shelter Operations and Rehousing Services","P24231031003","07/19/2024 05:00pm","Awarded"
"1784987646-489","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Landscape Maintenance for Meadowview City Complex","P24155711002","07/19/2024 12:00pm","Awarded"
"1784987646-490","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","On-Call Crowd Management and Event Security Guard Services","Q24171121001","07/17/2024 02:00pm","Awarded"
"1784987646-491","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Plumbing Parts, Valves and Accessories","B24141451612","07/12/2024 02:00pm","Awarded"
"1784987646-492","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Refractory Replacement AJAX Boiler","B24171131002","07/11/2024 02:00pm","Awarded"
"1784987646-493","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Anthracite Media for Drinking Water Treatment","B24141322716","07/10/2024 02:33pm","Awarded"
"1784987646-494","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","PANNELL COMMUNITY CENTER RESILENCY INDOOR AIR QUALITY IMPROVEMENTS","P24014541003","07/02/2024 02:00pm","Closed"
"1784987646-495","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Citywide Confidential Document Shredding Services","P24061521015","06/27/2024 02:00pm","Rejected"
"1784987646-496","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Ford Police Interceptor Utility Vehicles","B24153311011","06/26/2024 02:00pm","Awarded"
"1784987646-497","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Power Tools & Equipment","B24141451611","06/25/2024 02:00pm","Awarded"
"1784987646-498","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Community Facilities District Appraiser and Appraisal Reviewer - Request for Qualifications","Q24051011002","06/21/2024 04:00pm","Awarded"
"1784987646-499","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Rubber Products","B24141451606","06/21/2024 03:00pm","Awarded"
"1784987646-500","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Fence Supplies","B24141451610","06/21/2024 02:00pm","Awarded"
"1784987646-501","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Diamond Blades & Compaction Equipment","B24141451609","06/21/2024 02:00pm","Closed"
"1784987646-502","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Battery Supplies","B24141451608","06/21/2024 02:00pm","Awarded"
"1784987646-503","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pipe & Steel Products","B24141451607","06/21/2024 02:00pm","Awarded"
"1784987646-504","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Electronic Parts","B24141451605","06/21/2024 02:00pm","Awarded"
"1784987646-505","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Electrical / Electronic Parts & Repairs","B24141451604","06/21/2024 02:00pm","Rejected"
"1784987646-506","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sand & Gravel","B24141451603","06/21/2024 02:00pm","Awarded"
"1784987646-507","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Volumetric Concrete Mix & Delivery (Mixed at Job Site)","B24141451602","06/21/2024 02:00pm","Closed"
"1784987646-508","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Crystalline Sodium Fluoride","B24141111802","06/21/2024 02:00pm","Awarded"
"1784987646-509","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Appliance Processing","B2415731002","06/19/2024 02:00pm","Awarded"
"1784987646-510","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","e-Waste Processing","B2415731001","06/19/2024 02:00pm","Awarded"
"1784987646-511","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Franklin Blvd Complete Street Project","B24151061027","06/19/2024 02:00pm","Closed"
"1784987646-512","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sump 46 & 157 Structural Repair","B24141311033","06/19/2024 02:00pm","Awarded"
"1784987646-513","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-needed purchase of diamond blades and compaction equipment","B24151631038","06/18/2024 02:00pm","Closed"
"1784987646-514","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-needed purchase of landscaping materials and related items","B24151651037","06/13/2024 02:00pm","Awarded"
"1784987646-515","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Center for Sacramento History Move","P24171911001","06/13/2024 02:00pm","Awarded"
"1784987646-516","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Purchase of Arborist Materials and Supplies","B24151811036","06/12/2024 02:00pm","Awarded"
"1784987646-517","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Emergency Generator Maintenance and Repair Services","B24171121004","06/12/2024 02:00pm","Awarded"
"1784987646-518","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Winn Park Building Cold Shell Remodel","B24014541002","06/12/2024 02:00pm","Closed"
"1784987646-519","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Purchase of Rubber Sealant Products and Related Items","B24151631035","06/11/2024 02:00pm","Awarded"
"1784987646-520","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento Transportation Infrastructure Adaptation Plan","P24151061026","06/06/2024 04:00pm","Awarded"
"1784987646-521","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","West Natomas Class 1 Bikeway Maintenance","B24151681033","06/05/2024 02:00pm","Awarded"
"1784987646-522","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","South Sacramento Class 1 Bikeway Maintenance","B24151681032","06/05/2024 02:00pm","Awarded"
"1784987646-523","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Streetscapes Pest Control Services","B24151681031","06/05/2024 02:00pm","Closed"
"1784987646-524","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Pedestrian Islands and Traffic Circle Streetscapes Maintenance","B24151681030","06/05/2024 02:00pm","Awarded"
"1784987646-525","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Mid Sacramento Class 1 Bikeway Maintenance","B24151681029","06/05/2024 02:00pm","Awarded"
"1784987646-526","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","East Natomas Class 1 Bikeway Maintenance","B24151681028","06/05/2024 02:00pm","Awarded"
"1784987646-527","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","West Natomas Central Streetscapes Maintenance","B24151681034","06/05/2024 02:00pm","Awarded"
"1784987646-528","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Wood Chip Material Replacement by Pneumatic (Blow-in) Installation in City Parks","B24191311012","06/05/2024 02:00pm","Awarded"
"1784987646-529","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","As-Needed Rental of Asphalt Pavers","B24151631027","06/04/2024 02:00pm","Awarded"
"1784987646-530","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Drinking & Bottled Water Delivery & Related Services","B24061521014","06/04/2024 02:00pm","Rejected"
"1784987646-531","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Portable Restroom, Sink & Shower Rentals & Service","B24061521012","06/04/2024 02:00pm","Rejected"
"1784987646-532","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Emergency Generator Red Diesel and Fuel Polishing","B24171121005","06/03/2024 02:00pm","Awarded"
"1784987646-533","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Security Officer Services (Sacramento Public Library Authority)","SPLBID1176","05/31/2024 06:00pm","Awarded"
"1784987646-534","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","State Mandated Cost Claiming Services","P24061211002","05/30/2024 04:00pm","Awarded"
"1784987646-535","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Trucking Services in Support of Minor Street Repairs","B24151631026","05/29/2024 02:00pm","Awarded"
"1784987646-536","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Apparatus Equipment for Fire Department","B24121461001","05/29/2024 02:00pm","Closed"
"1784987646-537","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Demonstration Garden Landscaping Maintenance","B24141381715","05/24/2024 02:00pm","Awarded"
"1784987646-538","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Renfree Field Renovations at Del Paso Park","B24191121006","05/22/2024 02:00pm","Awarded"
"1784987646-539","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","PANNELL COMMUNITY CENTER RESILENCY INDOOR AIR QUALITY IMPROVEMENTS","P24014541002","05/21/2024 02:00pm","Closed"
"1784987646-540","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","City of Sacramento Data Strategy & Governance Plan","P24071011006","05/21/2024 02:00pm","Awarded"
"1784987646-541","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Vision Zero Action Plan Update","P24151921025","05/17/2024 04:00pm","Awarded"
"1784987646-542","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","City Motel Program Emergency and Transitional Shelter","P24231031002","05/16/2024 05:00pm","Awarded"
"1784987646-543","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Camellia Park Irrigation Renovation","B24191121005","05/16/2024 02:00pm","Awarded"
"1784987646-544","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sealed Lead Acid (SLA) Battery Replacement","B24171121003","05/15/2024 02:00pm","Awarded"
"1784987646-545","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Refractory Replacement AJAX Boiler","B24171131001","05/15/2024 02:00pm","Rejected"
"1784987646-546","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Cannabis Opportunity Reinvestment and Equity (CORE) Program Technical Assistance","P24021101002","05/15/2024 02:00pm","Awarded"
"1784987646-547","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Oracle CC&B","P24071011008","05/14/2024 02:00pm","Awarded"
"1784987646-548","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Mobile Services and General Maintenance and Repairs for Medium and Heavy-Duty Vehicles and Equipment","B24153311010","05/13/2024 02:23pm","Awarded"
"1784987646-549","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Sacramento Fire Background Investigations","P24121331001","05/10/2024 05:00pm","Awarded"
"1784987646-550","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Air Wall Maintenance and As-Needed Service","B24171121002","05/10/2024 02:00pm","Awarded"
"1784987646-551","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Landscaping Services for SAFE Credit Union Convention and Performing Arts District","B24171121001","05/08/2024 05:00pm","Awarded"
"1784987646-552","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Industrial Coating Specialists for Qualified List and On-Call Services 2024-29","Q24141311032","05/08/2024 03:00pm","Awarded"
"1784987646-553","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Memorial Auditorium Loading Dock Improvements","B24151921024","05/08/2024 02:00pm","Closed"
"1784987646-554","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Oakbrook Park Community Garden","B24191121003","05/08/2024 02:00pm","Awarded"
"1784987646-555","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Ready-Mixed Concrete","B24151651025","05/08/2024 02:00pm","Awarded"
"1784987646-556","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Southside Park Pond Clearing","B24191311011","05/01/2024 02:00pm","Awarded"
"1784987646-557","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Shade Canopy Repair Maintenance and Replacement in City Parks","B24191311010","05/01/2024 02:00pm","Awarded"
"1784987646-558","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Southside Park Pool Renovation","B24014541001","05/01/2024 02:00pm","Closed"
"1784987646-559","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Original Equipment Manufacturer (OEM) Parts and Repairs For Ford Vehicles","B24153311009","05/01/2024 02:00pm","Awarded"
"1784987646-560","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Old Sacramento Wayfinding Signs","B24171911001","04/29/2024 02:00pm","Awarded"
"1784987646-561","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Temporary Staffing Service for Paid Student Partnerships (Sacramento Public Library Authority)","SPLBID1180","04/26/2024 05:00pm","Awarded"
"1784987646-562","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","OPEB Actuary Services 2024-2028 (""Other PostEmployment Benefits"")","P24061311002","04/26/2024 05:00pm","Awarded"
"1784987646-563","https://pbsystem.planetbids.com/portal/15300/bo/bo-search","Student Intern Services","P24061511011","04/25/2024 05:00pm","Awarded"
